# Time(s)     R            T
-1.33500e+01  1.77695e-04  2.75138e-05
-1.33000e+01  1.80755e-04  2.68372e-05
-1.32500e+01  1.83823e-04  2.62357e-05
-1.32000e+01  1.86884e-04  2.57020e-05
-1.31500e+01  1.89920e-04  2.52271e-05
-1.31000e+01  1.92920e-04  2.47999e-05
-1.30500e+01  1.95872e-04  2.44079e-05
-1.30000e+01  1.98768e-04  2.40366e-05
-1.29500e+01  2.01606e-04  2.36699e-05
-1.29000e+01  2.04383e-04  2.32907e-05
-1.28500e+01  2.07105e-04  2.28803e-05
-1.28000e+01  2.09779e-04  2.24194e-05
-1.27500e+01  2.12418e-04  2.18884e-05
-1.27000e+01  2.15038e-04  2.12671e-05
-1.26500e+01  2.17661e-04  2.05356e-05
-1.26000e+01  2.20312e-04  1.96748e-05
-1.25500e+01  2.23019e-04  1.86662e-05
-1.25000e+01  2.25811e-04  1.74926e-05
-1.24500e+01  2.28724e-04  1.61384e-05
-1.24000e+01  2.31792e-04  1.45901e-05
-1.23500e+01  2.35049e-04  1.28362e-05
-1.23000e+01  2.38530e-04  1.08676e-05
-1.22500e+01  2.42269e-04  8.67833e-06
-1.22000e+01  2.46298e-04  6.26497e-06
-1.21500e+01  2.50642e-04  3.62742e-06
-1.21000e+01  2.55326e-04  7.68796e-07
-1.20500e+01  2.60367e-04 -2.30440e-06
-1.20000e+01  2.65777e-04 -5.58220e-06
-1.19500e+01  2.71558e-04 -9.05115e-06
-1.19000e+01  2.77706e-04 -1.26943e-05
-1.18500e+01  2.84209e-04 -1.64912e-05
-1.18000e+01  2.91046e-04 -2.04182e-05
-1.17500e+01  2.98183e-04 -2.44481e-05
-1.17000e+01  3.05582e-04 -2.85510e-05
-1.16500e+01  3.13193e-04 -3.26938e-05
-1.16000e+01  3.20955e-04 -3.68412e-05
-1.15500e+01  3.28804e-04 -4.09555e-05
-1.15000e+01  3.36664e-04 -4.49971e-05
-1.14500e+01  3.44455e-04 -4.89252e-05
-1.14000e+01  3.52089e-04 -5.26979e-05
-1.13500e+01  3.59477e-04 -5.62729e-05
-1.13000e+01  3.66525e-04 -5.96083e-05
-1.12500e+01  3.73140e-04 -6.26626e-05
-1.12000e+01  3.79226e-04 -6.53960e-05
-1.11500e+01  3.84694e-04 -6.77704e-05
-1.11000e+01  3.89453e-04 -6.97505e-05
-1.10500e+01  3.93423e-04 -7.13039e-05
-1.10000e+01  3.96527e-04 -7.24023e-05
-1.09500e+01  3.98699e-04 -7.30212e-05
-1.09000e+01  3.99880e-04 -7.31412e-05
-1.08500e+01  4.00024e-04 -7.27477e-05
-1.08000e+01  3.99096e-04 -7.18317e-05
-1.07500e+01  3.97074e-04 -7.03898e-05
-1.07000e+01  3.93949e-04 -6.84243e-05
-1.06500e+01  3.89726e-04 -6.59435e-05
-1.06000e+01  3.84424e-04 -6.29615e-05
-1.05500e+01  3.78073e-04 -5.94980e-05
-1.05000e+01  3.70720e-04 -5.55784e-05
-1.04500e+01  3.62421e-04 -5.12330e-05
-1.04000e+01  3.53247e-04 -4.64970e-05
-1.03500e+01  3.43278e-04 -4.14101e-05
-1.03000e+01  3.32605e-04 -3.60157e-05
-1.02500e+01  3.21325e-04 -3.03607e-05
-1.02000e+01  3.09544e-04 -2.44943e-05
-1.01500e+01  2.97373e-04 -1.84681e-05
-1.01000e+01  2.84926e-04 -1.23350e-05
-1.00500e+01  2.72319e-04 -6.14838e-06
-1.00000e+01  2.59670e-04  3.81492e-08
-9.95000e+00  2.47094e-04  6.17190e-06
-9.90000e+00  2.34702e-04  1.22016e-05
-9.85000e+00  2.22604e-04  1.80783e-05
-9.80000e+00  2.10900e-04  2.37559e-05
-9.75000e+00  1.99687e-04  2.91917e-05
-9.70000e+00  1.89049e-04  3.43477e-05
-9.65000e+00  1.79066e-04  3.91905e-05
-9.60000e+00  1.69805e-04  4.36923e-05
-9.55000e+00  1.61322e-04  4.78312e-05
-9.50000e+00  1.53665e-04  5.15917e-05
-9.45000e+00  1.46867e-04  5.49653e-05
-9.40000e+00  1.40955e-04  5.79502e-05
-9.35000e+00  1.35939e-04  6.05518e-05
-9.30000e+00  1.31824e-04  6.27827e-05
-9.25000e+00  1.28601e-04  6.46623e-05
-9.20000e+00  1.26252e-04  6.62164e-05
-9.15000e+00  1.24749e-04  6.74768e-05
-9.10000e+00  1.24057e-04  6.84808e-05
-9.05000e+00  1.24131e-04  6.92700e-05
-9.00000e+00  1.24920e-04  6.98892e-05
-8.95000e+00  1.26363e-04  7.03858e-05
-8.90000e+00  1.28397e-04  7.08078e-05
-8.85000e+00  1.30951e-04  7.12029e-05
-8.80000e+00  1.33948e-04  7.16172e-05
-8.75000e+00  1.37311e-04  7.20932e-05
-8.70000e+00  1.40956e-04  7.26693e-05
-8.65000e+00  1.44798e-04  7.33777e-05
-8.60000e+00  1.48752e-04  7.42441e-05
-8.55000e+00  1.52728e-04  7.52862e-05
-8.50000e+00  1.56642e-04  7.65131e-05
-8.45000e+00  1.60407e-04  7.79252e-05
-8.40000e+00  1.63940e-04  7.95137e-05
-8.35000e+00  1.67161e-04  8.12608e-05
-8.30000e+00  1.69995e-04  8.31400e-05
-8.25000e+00  1.72372e-04  8.51171e-05
-8.20000e+00  1.74230e-04  8.71505e-05
-8.15000e+00  1.75513e-04  8.91932e-05
-8.10000e+00  1.76173e-04  9.11932e-05
-8.05000e+00  1.76173e-04  9.30956e-05
-8.00000e+00  1.75484e-04  9.48443e-05
-7.95000e+00  1.74090e-04  9.63827e-05
-7.90000e+00  1.71983e-04  9.76565e-05
-7.85000e+00  1.69167e-04  9.86143e-05
-7.80000e+00  1.65656e-04  9.92098e-05
-7.75000e+00  1.61477e-04  9.94025e-05
-7.70000e+00  1.56664e-04  9.91592e-05
-7.65000e+00  1.51262e-04  9.84549e-05
-7.60000e+00  1.45325e-04  9.72733e-05
-7.55000e+00  1.38912e-04  9.56072e-05
-7.50000e+00  1.32091e-04  9.34587e-05
-7.45000e+00  1.24934e-04  9.08391e-05
-7.40000e+00  1.17515e-04  8.77682e-05
-7.35000e+00  1.09911e-04  8.42736e-05
-7.30000e+00  1.02199e-04  8.03900e-05
-7.25000e+00  9.44549e-05  7.61577e-05
-7.20000e+00  8.67507e-05  7.16217e-05
-7.15000e+00  7.91545e-05  6.68299e-05
-7.10000e+00  7.17287e-05  6.18319e-05
-7.05000e+00  6.45291e-05  5.66775e-05
-7.00000e+00  5.76037e-05  5.14155e-05
-6.95000e+00  5.09927e-05  4.60922e-05
-6.90000e+00  4.47277e-05  4.07508e-05
-6.85000e+00  3.88319e-05  3.54301e-05
-6.80000e+00  3.33204e-05  3.01643e-05
-6.75000e+00  2.82003e-05  2.49822e-05
-6.70000e+00  2.34717e-05  1.99074e-05
-6.65000e+00  1.91279e-05  1.49582e-05
-6.60000e+00  1.51570e-05  1.01473e-05
-6.55000e+00  1.15422e-05  5.48315e-06
-6.50000e+00  8.26307e-06  9.69301e-07
-6.45000e+00  5.29616e-06 -3.39446e-06
-6.40000e+00  2.61608e-06 -7.61181e-06
-6.35000e+00  1.96072e-07 -1.16893e-05
-6.30000e+00 -1.99134e-06 -1.56360e-05
-6.25000e+00 -3.97388e-06 -1.94626e-05
-6.20000e+00 -5.77921e-06 -2.31815e-05
-6.15000e+00 -7.43468e-06 -2.68059e-05
-6.10000e+00 -8.96726e-06 -3.03497e-05
-6.05000e+00 -1.04035e-05 -3.38268e-05
-6.00000e+00 -1.17698e-05 -3.72509e-05
-5.95000e+00 -1.30919e-05 -4.06351e-05
-5.90000e+00 -1.43959e-05 -4.39915e-05
-5.85000e+00 -1.57072e-05 -4.73306e-05
-5.80000e+00 -1.70514e-05 -5.06608e-05
-5.75000e+00 -1.84533e-05 -5.39884e-05
-5.70000e+00 -1.99374e-05 -5.73164e-05
-5.65000e+00 -2.15265e-05 -6.06445e-05
-5.60000e+00 -2.32422e-05 -6.39681e-05
-5.55000e+00 -2.51033e-05 -6.72782e-05
-5.50000e+00 -2.71257e-05 -7.05610e-05
-5.45000e+00 -2.93214e-05 -7.37969e-05
-5.40000e+00 -3.16981e-05 -7.69610e-05
-5.35000e+00 -3.42583e-05 -8.00227e-05
-5.30000e+00 -3.69987e-05 -8.29457e-05
-5.25000e+00 -3.99104e-05 -8.56885e-05
-5.20000e+00 -4.29779e-05 -8.82051e-05
-5.15000e+00 -4.61797e-05 -9.04456e-05
-5.10000e+00 -4.94881e-05 -9.23572e-05
-5.05000e+00 -5.28694e-05 -9.38861e-05
-5.00000e+00 -5.62846e-05 -9.49783e-05
-4.95000e+00 -5.96898e-05 -9.55822e-05
-4.90000e+00 -6.30374e-05 -9.56497e-05
-4.85000e+00 -6.62765e-05 -9.51387e-05
-4.80000e+00 -6.93545e-05 -9.40151e-05
-4.75000e+00 -7.22180e-05 -9.22545e-05
-4.70000e+00 -7.48142e-05 -8.98446e-05
-4.65000e+00 -7.70918e-05 -8.67864e-05
