# Time(s)     N            E            Z
 1.62000e+01  2.52441e-21 -4.12267e-05 -3.53334e-06
 1.62100e+01  7.57033e-22 -1.23633e-05  2.59732e-05
 1.62200e+01  2.48199e-21 -4.05341e-05 -2.86553e-06
 1.62300e+01  7.45396e-22 -1.21732e-05  2.54612e-05
 1.62400e+01  2.44288e-21 -3.98952e-05 -2.18689e-06
 1.62500e+01  7.36375e-22 -1.20259e-05  2.49563e-05
 1.62600e+01  2.40572e-21 -3.92883e-05 -1.50095e-06
 1.62700e+01  7.28310e-22 -1.18942e-05  2.44540e-05
 1.62800e+01  2.36858e-21 -3.86819e-05 -8.13140e-07
 1.62900e+01  7.19140e-22 -1.17444e-05  2.39483e-05
 1.63000e+01  2.32953e-21 -3.80442e-05 -1.29006e-07
 1.63100e+01  7.07335e-22 -1.15517e-05  2.34349e-05
 1.63200e+01  2.28773e-21 -3.73614e-05  5.49331e-07
 1.63300e+01  6.92869e-22 -1.13154e-05  2.29143e-05
 1.63400e+01  2.24394e-21 -3.66463e-05  1.22487e-06
 1.63500e+01  6.77118e-22 -1.10582e-05  2.23914e-05
 1.63600e+01  2.19987e-21 -3.59265e-05  1.90359e-06
 1.63700e+01  6.61820e-22 -1.08083e-05  2.18721e-05
 1.63800e+01  2.15707e-21 -3.52277e-05  2.59104e-06
 1.63900e+01  6.48216e-22 -1.05862e-05  2.13611e-05
 1.64000e+01  2.11647e-21 -3.45646e-05  3.29074e-06
 1.64100e+01  6.36924e-22 -1.04018e-05  2.08609e-05
 1.64200e+01  2.07846e-21 -3.39439e-05  4.00463e-06
 1.64300e+01  6.28192e-22 -1.02592e-05  2.03729e-05
 1.64400e+01  2.04320e-21 -3.33680e-05  4.73399e-06
 1.64500e+01  6.22094e-22 -1.01596e-05  1.98981e-05
 1.64600e+01  2.01070e-21 -3.28373e-05  5.47986e-06
 1.64700e+01  6.18575e-22 -1.01021e-05  1.94376e-05
 1.64800e+01  1.98086e-21 -3.23499e-05  6.24294e-06
 1.64900e+01  6.17466e-22 -1.00840e-05  1.89915e-05
 1.65000e+01  1.95346e-21 -3.19024e-05  7.02325e-06
 1.65100e+01  6.18514e-22 -1.01011e-05  1.85593e-05
 1.65200e+01  1.92823e-21 -3.14905e-05  7.81999e-06
 1.65300e+01  6.21423e-22 -1.01486e-05  1.81399e-05
 1.65400e+01  1.90488e-21 -3.11091e-05  8.63175e-06
 1.65500e+01  6.25884e-22 -1.02215e-05  1.77316e-05
 1.65600e+01  1.88310e-21 -3.07534e-05  9.45706e-06
 1.65700e+01  6.31590e-22 -1.03147e-05  1.73329e-05
 1.65800e+01  1.86261e-21 -3.04187e-05  1.02947e-05
 1.65900e+01  6.38247e-22 -1.04234e-05  1.69427e-05
 1.66000e+01  1.84311e-21 -3.01002e-05  1.11437e-05
 1.66100e+01  6.45559e-22 -1.05428e-05  1.65601e-05
 1.66200e+01  1.82431e-21 -2.97932e-05  1.20034e-05
 1.66300e+01  6.53218e-22 -1.06679e-05  1.61841e-05
 1.66400e+01  1.80591e-21 -2.94928e-05  1.28729e-05
 1.66500e+01  6.60884e-22 -1.07931e-05  1.58138e-05
 1.66600e+01  1.78755e-21 -2.91929e-05  1.37513e-05
 1.66700e+01  6.68165e-22 -1.09120e-05  1.54478e-05
 1.66800e+01  1.76882e-21 -2.88870e-05  1.46372e-05
 1.66900e+01  6.74594e-22 -1.10170e-05  1.50843e-05
 1.67000e+01  1.74921e-21 -2.85668e-05  1.55285e-05
 1.67100e+01  6.79601e-22 -1.10987e-05  1.47208e-05
 1.67200e+01  1.72810e-21 -2.82221e-05  1.64227e-05
 1.67300e+01  6.82477e-22 -1.11457e-05  1.43542e-05
 1.67400e+01  1.70472e-21 -2.78402e-05  1.73162e-05
 1.67500e+01  6.82329e-22 -1.11433e-05  1.39802e-05
 1.67600e+01  1.67806e-21 -2.74048e-05  1.82041e-05
 1.67700e+01  6.78009e-22 -1.10727e-05  1.35926e-05
 1.67800e+01  1.64683e-21 -2.68948e-05  1.90797e-05
 1.67900e+01  6.68024e-22 -1.09097e-05  1.31835e-05
 1.68000e+01  1.60934e-21 -2.62826e-05  1.99336e-05
 1.68100e+01  6.50401e-22 -1.06219e-05  1.27416e-05
 1.68200e+01  1.56333e-21 -2.55311e-05  2.07532e-05
 1.68300e+01  6.22500e-22 -1.01662e-05  1.22517e-05
 1.68400e+01  1.50574e-21 -2.45906e-05  2.15205e-05
 1.68500e+01  5.80726e-22 -9.48398e-06  1.16924e-05
 1.68600e+01  1.43237e-21 -2.33924e-05  2.22106e-05
 1.68700e+01  5.20115e-22 -8.49412e-06  1.10336e-05
 1.68800e+01  1.33738e-21 -2.18411e-05  2.27879e-05
 1.68900e+01  4.33685e-22 -7.08262e-06  1.02324e-05
 1.69000e+01  1.21245e-21 -1.98008e-05  2.32009e-05
 1.69100e+01  3.11444e-22 -5.08627e-06  9.22616e-06
 1.69200e+01  1.04557e-21 -1.70754e-05  2.33741e-05
 1.69300e+01  1.38813e-22 -2.26700e-06  7.92261e-06
 1.69400e+01  8.19032e-22 -1.33758e-05  2.31951e-05
 1.69500e+01 -1.05872e-22  1.72903e-06  6.18303e-06
 1.69600e+01  5.06291e-22 -8.26835e-06  2.24932e-05
 1.69700e+01 -4.55328e-22  7.43607e-06  3.79609e-06
 1.69800e+01  6.70188e-23 -1.09450e-06  2.10073e-05
 1.69900e+01 -9.59356e-22  1.56675e-05  4.37881e-07
 1.70000e+01 -5.60039e-22  9.14614e-06  1.83381e-05
 1.70100e+01 -1.69283e-21  2.76460e-05 -4.38053e-06
 1.70200e+01 -1.46492e-21  2.39239e-05  1.38979e-05
 1.70300e+01 -2.76101e-21  4.50907e-05 -1.13454e-05
 1.70400e+01 -2.76411e-21  4.51413e-05  6.93196e-06
 1.70500e+01 -4.27963e-21  6.98917e-05 -2.11954e-05
 1.70600e+01 -4.54537e-21  7.42315e-05 -3.09062e-06
 1.70700e+01 -6.25731e-21  1.02190e-04 -3.38967e-05
 1.70800e+01 -6.65610e-21  1.08702e-04 -1.49989e-05
 1.70900e+01 -8.27703e-21  1.35174e-04 -4.64234e-05
 1.71000e+01 -8.33724e-21  1.36157e-04 -2.33690e-05
 1.71100e+01 -9.27829e-21  1.51526e-04 -5.12315e-05
 1.71200e+01 -8.47011e-21  1.38327e-04 -2.02197e-05
 1.71300e+01 -8.49087e-21  1.38666e-04 -4.27256e-05
 1.71400e+01 -6.98118e-21  1.14011e-04 -4.77686e-06
 1.71500e+01 -6.57680e-21  1.07407e-04 -2.52853e-05
 1.71600e+01 -4.96355e-21  8.10609e-05  1.54132e-05
 1.71700e+01 -4.63272e-21  7.56581e-05 -6.86308e-06
 1.71800e+01 -3.21507e-21  5.25061e-05  3.38264e-05
 1.71900e+01 -3.06688e-21  5.00860e-05  7.85162e-06
 1.72000e+01 -1.81669e-21  2.96687e-05  4.72117e-05
 1.72100e+01 -1.76221e-21  2.87791e-05  1.66742e-05
 1.72200e+01 -5.89644e-22  9.62962e-06  5.44957e-05
 1.72300e+01 -5.82607e-22  9.51469e-06  1.98816e-05
 1.72400e+01  5.15689e-22 -8.42184e-06  5.72868e-05
 1.72500e+01  4.51496e-22 -7.37349e-06  1.99406e-05
 1.72600e+01  1.45568e-21 -2.37730e-05  5.82702e-05
 1.72700e+01  1.31293e-21 -2.14417e-05  1.93357e-05
 1.72800e+01  2.23622e-21 -3.65203e-05  5.96728e-05
 1.72900e+01  2.03708e-21 -3.32681e-05  2.01313e-05
 1.73000e+01  2.91001e-21 -4.75241e-05  6.33644e-05
 1.73100e+01  2.67957e-21 -4.37606e-05  2.36986e-05
 1.73200e+01  3.52487e-21 -5.75655e-05  6.98328e-05
 1.73300e+01  3.27505e-21 -5.34856e-05  2.95026e-05
 1.73400e+01  4.10411e-21 -6.70252e-05  7.78160e-05
 1.73500e+01  3.84015e-21 -6.27145e-05  3.60839e-05
 1.73600e+01  4.66293e-21 -7.61514e-05  8.61126e-05
 1.73700e+01  4.39071e-21 -7.17058e-05  4.26801e-05
 1.73800e+01  5.21870e-21 -8.52279e-05  9.43744e-05
 1.73900e+01  4.94447e-21 -8.07494e-05  4.92285e-05
 1.74000e+01  5.78928e-21 -9.45461e-05  1.02713e-04
 1.74100e+01  5.51822e-21 -9.01193e-05  5.59275e-05
 1.74200e+01  6.39084e-21 -1.04370e-04  1.11377e-04
 1.74300e+01  6.12699e-21 -1.00061e-04  6.30366e-05
 1.74400e+01  7.03843e-21 -1.14946e-04  1.20630e-04
 1.74500e+01  6.78547e-21 -1.10815e-04  7.08072e-05
 1.74600e+01  7.74758e-21 -1.26528e-04  1.30722e-04
 1.74700e+01  7.50933e-21 -1.22637e-04  7.94771e-05
 1.74800e+01  8.53539e-21 -1.39393e-04  1.41899e-04
 1.74900e+01  8.31623e-21 -1.35814e-04  8.92926e-05
 1.75000e+01  9.42153e-21 -1.53865e-04  1.54430e-04
 1.75100e+01  9.22680e-21 -1.50685e-04  1.00533e-04
 1.75200e+01  1.04294e-20 -1.70325e-04  1.68629e-04
 1.75300e+01  1.02660e-20 -1.67656e-04  1.13533e-04
 1.75400e+01  1.15876e-20 -1.89240e-04  1.84880e-04
 1.75500e+01  1.14648e-20 -1.87234e-04  1.28707e-04
 1.75600e+01  1.29321e-20 -2.11197e-04  2.03667e-04
 1.75700e+01  1.28624e-20 -2.10060e-04  1.46583e-04
 1.75800e+01  1.45090e-20 -2.36950e-04  2.25606e-04
 1.75900e+01  1.45100e-20 -2.36966e-04  1.67845e-04
 1.76000e+01  1.63784e-20 -2.67479e-04  2.51506e-04
 1.76100e+01  1.64746e-20 -2.69050e-04  1.93399e-04
 1.76200e+01  1.86202e-20 -3.04091e-04  2.82445e-04
 1.76300e+01  1.88467e-20 -3.07791e-04  2.24461e-04
 1.76400e+01  2.13431e-20 -3.48559e-04  3.19882e-04
 1.76500e+01  2.17508e-20 -3.55218e-04  2.62706e-04
 1.76600e+01  2.46974e-20 -4.03339e-04  3.65846e-04
 1.76700e+01  2.53614e-20 -4.14184e-04  3.10488e-04
 1.76800e+01  2.88968e-20 -4.71921e-04  4.23215e-04
 1.76900e+01  2.99303e-20 -4.88799e-04  3.71198e-04
 1.77000e+01  3.42528e-20 -5.59391e-04  4.96187e-04
 1.77100e+01  3.58307e-20 -5.85160e-04  4.49870e-04
 1.77200e+01  4.12343e-20 -6.73407e-04  5.91085e-04
 1.77300e+01  4.36356e-20 -7.12624e-04  5.54227e-04
 1.77400e+01  5.05732e-20 -8.25923e-04  7.17775e-04
 1.77500e+01  5.42601e-20 -8.86135e-04  6.96607e-04
 1.77600e+01  6.34633e-20 -1.03643e-03  8.92353e-04
 1.77700e+01  6.92380e-20 -1.13074e-03  8.97690e-04
 1.77800e+01  8.19581e-20 -1.33848e-03  1.14251e-03
 1.77900e+01  9.12963e-20 -1.49098e-03  1.19424e-03
 1.78000e+01  1.09831e-19 -1.79368e-03  1.51912e-03
 1.78100e+01  1.25657e-19 -2.05214e-03  1.65668e-03
 1.78200e+01  1.54623e-19 -2.52518e-03  2.12385e-03
 1.78300e+01  1.83327e-19 -2.99396e-03  2.43341e-03
 1.78400e+01  2.33154e-19 -3.80769e-03  3.18350e-03
 1.78500e+01  2.90660e-19 -4.74683e-03  3.87975e-03
 1.78600e+01  3.88981e-19 -6.35254e-03  5.28537e-03
 1.78700e+01  5.22875e-19 -8.53919e-03  7.00993e-03
 1.78800e+01  7.60764e-19 -1.24242e-02  1.02990e-02
 1.78900e+01  1.15249e-18 -1.88216e-02  1.54984e-02
 1.79000e+01  1.91391e-18 -3.12565e-02  2.58481e-02
 1.79100e+01  3.30808e-18 -5.40250e-02  4.45620e-02
 1.79200e+01  5.04160e-18 -8.23356e-02  6.80206e-02
 1.79300e+01  4.71798e-18 -7.70505e-02  6.35714e-02
 1.79400e+01  2.88558e-18 -4.71252e-02  3.89511e-02
 1.79500e+01  1.69043e-18 -2.76068e-02  2.27490e-02
 1.79600e+01  1.02798e-18 -1.67882e-02  1.39052e-02
 1.79700e+01  6.96789e-19 -1.13794e-02  9.35060e-03
 1.79800e+01  4.79830e-19 -7.83622e-03  6.51514e-03
 1.79900e+01  3.65524e-19 -5.96946e-03  4.88318e-03
 1.80000e+01  2.71080e-19 -4.42708e-03  3.70131e-03
 1.80100e+01  2.22937e-19 -3.64083e-03  2.95977e-03
 1.80200e+01  1.72484e-19 -2.81688e-03  2.37273e-03
 1.80300e+01  1.49802e-19 -2.44645e-03  1.97282e-03
 1.80400e+01  1.18732e-19 -1.93905e-03  1.64879e-03
 1.80500e+01  1.07579e-19 -1.75690e-03  1.40268e-03
 1.80600e+01  8.63754e-20 -1.41062e-03  1.21334e-03
 1.80700e+01  8.10741e-20 -1.32404e-03  1.04446e-03
 1.80800e+01  6.54455e-20 -1.06881e-03  9.31974e-04
 1.80900e+01  6.33709e-20 -1.03493e-03  8.04936e-04
 1.81000e+01  5.11512e-20 -8.35362e-04  7.40089e-04
 1.81100e+01  5.09697e-20 -8.32398e-04  6.36907e-04
 1.81200e+01  4.09655e-20 -6.69017e-04  6.03609e-04
 1.81300e+01  4.19491e-20 -6.85081e-04  5.14465e-04
 1.81400e+01  3.34561e-20 -5.46379e-04  5.03219e-04
 1.81500e+01  3.51845e-20 -5.74607e-04  4.22443e-04
 1.81600e+01  2.77632e-20 -4.53407e-04  4.27325e-04
 1.81700e+01  2.99824e-20 -4.89650e-04  3.51489e-04
 1.81800e+01  2.33457e-20 -3.81264e-04  3.68628e-04
 1.81900e+01  2.58967e-20 -4.22925e-04  2.95585e-04
 1.82000e+01  1.98496e-20 -3.24169e-04  3.22354e-04
 1.82100e+01  2.26297e-20 -3.69570e-04  2.50718e-04
 1.82200e+01  1.70354e-20 -2.78209e-04  2.85273e-04
 1.82300e+01  1.99766e-20 -3.26243e-04  2.14127e-04
 1.82400e+01  1.47365e-20 -2.40664e-04  2.55139e-04
 1.82500e+01  1.77930e-20 -2.90582e-04  1.83864e-04
 1.82600e+01  1.28339e-20 -2.09594e-04  2.30351e-04
 1.82700e+01  1.59746e-20 -2.60885e-04  1.58523e-04
 1.82800e+01  1.12413e-20 -1.83584e-04  2.09741e-04
 1.82900e+01  1.44443e-20 -2.35894e-04  1.37068e-04
 1.83000e+01  9.89425e-21 -1.61585e-04  1.92445e-04
 1.83100e+01  1.31446e-20 -2.14667e-04  1.18720e-04
 1.83200e+01  8.74443e-21 -1.42807e-04  1.77809e-04
 1.83300e+01  1.20314e-20 -1.96488e-04  1.02888e-04
 1.83400e+01  7.75465e-21 -1.26643e-04  1.65334e-04
 1.83500e+01  1.10709e-20 -1.80801e-04  8.91150e-05
 1.83600e+01  6.89607e-21 -1.12621e-04  1.54630e-04
 1.83700e+01  1.02363e-20 -1.67172e-04  7.70422e-05
 1.83800e+01  6.14603e-21 -1.00372e-04  1.45394e-04
 1.83900e+01  9.50674e-21 -1.55257e-04  6.63865e-05
 1.84000e+01  5.48652e-21 -8.96017e-05  1.37382e-04
 1.84100e+01  8.86524e-21 -1.44780e-04  5.69210e-05
 1.84200e+01  4.90306e-21 -8.00731e-05  1.30400e-04
 1.84300e+01  8.29820e-21 -1.35520e-04  4.84626e-05
 1.84400e+01  4.38391e-21 -7.15946e-05  1.24291e-04
 1.84500e+01  7.79447e-21 -1.27293e-04  4.08618e-05
 1.84600e+01  3.91944e-21 -6.40094e-05  1.18925e-04
 1.84700e+01  7.34489e-21 -1.19951e-04  3.39958e-05
 1.84800e+01  3.50172e-21 -5.71874e-05  1.14197e-04
 1.84900e+01  6.94182e-21 -1.13369e-04  2.77628e-05
 1.85000e+01  3.12411e-21 -5.10205e-05  1.10018e-04
 1.85100e+01  6.57884e-21 -1.07441e-04  2.20780e-05
 1.85200e+01  2.78101e-21 -4.54174e-05  1.06314e-04
 1.85300e+01  6.25053e-21 -1.02079e-04  1.68697e-05
 1.85400e+01  2.46768e-21 -4.03002e-05  1.03025e-04
 1.85500e+01  5.95222e-21 -9.72072e-05  1.20777e-05
 1.85600e+01  2.18000e-21 -3.56020e-05  1.00096e-04
 1.85700e+01  5.67986e-21 -9.27591e-05  7.65008e-06
 1.85800e+01  1.91436e-21 -3.12639e-05  9.74832e-05
 1.85900e+01  5.42985e-21 -8.86762e-05  3.54255e-06
 1.86000e+01  1.66756e-21 -2.72333e-05  9.51472e-05
 1.86100e+01  5.19895e-21 -8.49053e-05 -2.83519e-07
 1.86200e+01  1.43662e-21 -2.34619e-05  9.30541e-05
 1.86300e+01  4.98414e-21 -8.13972e-05 -3.86201e-06
 1.86400e+01  1.21874e-21 -1.99035e-05  9.11741e-05
 1.86500e+01  4.78250e-21 -7.81041e-05 -7.22311e-06
 1.86600e+01  1.01111e-21 -1.65126e-05  8.94800e-05
 1.86700e+01  4.59106e-21 -7.49777e-05 -1.03942e-05
 1.86800e+01  8.10811e-22 -1.32416e-05  8.79471e-05
 1.86900e+01  4.40669e-21 -7.19667e-05 -1.34009e-05
 1.87000e+01  6.14653e-22 -1.00380e-05  8.65518e-05
 1.87100e+01  4.22588e-21 -6.90138e-05 -1.62676e-05
 1.87200e+01  4.18953e-22 -6.84202e-06  8.52710e-05
 1.87300e+01  4.04455e-21 -6.60525e-05 -1.90187e-05
 1.87400e+01  2.19374e-22 -3.58265e-06  8.40815e-05
 1.87500e+01  3.85792e-21 -6.30047e-05 -2.16790e-05
 1.87600e+01  1.08671e-23 -1.77474e-07  8.29590e-05
 1.87700e+01  3.66062e-21 -5.97825e-05 -2.42735e-05
 1.87800e+01 -2.11922e-22  3.46095e-06  8.18800e-05
 1.87900e+01  3.44759e-21 -5.63034e-05 -2.68254e-05
 1.88000e+01 -4.52951e-22  7.39725e-06  8.08256e-05
 1.88100e+01  3.21694e-21 -5.25366e-05 -2.93474e-05
 1.88200e+01 -7.10291e-22  1.15999e-05  7.97952e-05
 1.88300e+01  2.97645e-21 -4.86092e-05 -3.18239e-05
 1.88400e+01 -9.67679e-22  1.58034e-05  7.88297e-05
 1.88500e+01  2.75310e-21 -4.49615e-05 -3.41832e-05
 1.88600e+01 -1.18634e-21  1.93745e-05  7.80352e-05
 1.88700e+01  2.59558e-21 -4.23891e-05 -3.62911e-05
 1.88800e+01 -1.31337e-21  2.14489e-05  7.75587e-05
 1.88900e+01  2.55126e-21 -4.16652e-05 -3.80174e-05
 1.89000e+01 -1.31806e-21  2.15256e-05  7.74825e-05
 1.89100e+01  2.62552e-21 -4.28781e-05 -3.93536e-05
 1.89200e+01 -1.22246e-21  1.99642e-05  7.77349e-05
 1.89300e+01  2.77382e-21 -4.52998e-05 -4.04390e-05
 1.89400e+01 -1.08396e-21  1.77024e-05  7.81369e-05
 1.89500e+01  2.93609e-21 -4.79499e-05 -4.14648e-05
 1.89600e+01 -9.57316e-22  1.56342e-05  7.85092e-05
 1.89700e+01  3.06749e-21 -5.00960e-05 -4.25836e-05
 1.89800e+01 -8.75140e-22  1.42921e-05  7.87365e-05
 1.89900e+01  3.14843e-21 -5.14178e-05 -4.38672e-05
 1.90000e+01 -8.44304e-22  1.37885e-05  7.87941e-05
 1.90100e+01  3.18302e-21 -5.19827e-05 -4.52966e-05
 1.90200e+01 -8.52724e-22  1.39260e-05  7.87376e-05
 1.90300e+01  3.18743e-21 -5.20547e-05 -4.67927e-05
 1.90400e+01 -8.83699e-22  1.44319e-05  7.86572e-05
 1.90500e+01  3.17629e-21 -5.18727e-05 -4.82654e-05
 1.90600e+01 -9.25826e-22  1.51199e-05  7.86352e-05
 1.90700e+01  3.15773e-21 -5.15697e-05 -4.96473e-05
 1.90800e+01 -9.73463e-22  1.58979e-05  7.87189e-05
 1.90900e+01  3.13580e-21 -5.12115e-05 -5.09161e-05
 1.91000e+01 -1.02339e-21  1.67132e-05  7.89057e-05
 1.91100e+01  3.11331e-21 -5.08441e-05 -5.20957e-05
 1.91200e+01 -1.07303e-21  1.75238e-05  7.91578e-05
 1.91300e+01  3.09249e-21 -5.05042e-05 -5.32305e-05
 1.91400e+01 -1.12052e-21  1.82995e-05  7.94317e-05
 1.91500e+01  3.07476e-21 -5.02146e-05 -5.43591e-05
 1.91600e+01 -1.16488e-21  1.90239e-05  7.96967e-05
 1.91700e+01  3.06074e-21 -4.99857e-05 -5.55027e-05
 1.91800e+01 -1.20572e-21  1.96909e-05  7.99422e-05
 1.91900e+01  3.05060e-21 -4.98201e-05 -5.66627e-05
 1.92000e+01 -1.24301e-21  2.02999e-05  8.01746e-05
 1.92100e+01  3.04431e-21 -4.97174e-05 -5.78281e-05
 1.92200e+01 -1.27672e-21  2.08505e-05  8.04062e-05
 1.92300e+01  3.04195e-21 -4.96789e-05 -5.89885e-05
 1.92400e+01 -1.30670e-21  2.13400e-05  8.06447e-05
 1.92500e+01  3.04377e-21 -4.97086e-05 -6.01393e-05
 1.92600e+01 -1.33257e-21  2.17625e-05  8.08930e-05
 1.92700e+01  3.05023e-21 -4.98141e-05 -6.12781e-05
 1.92800e+01 -1.35377e-21  2.21087e-05  8.11541e-05
 1.92900e+01  3.06199e-21 -5.00060e-05 -6.24010e-05
 1.93000e+01 -1.36951e-21  2.23658e-05  8.14331e-05
 1.93100e+01  3.07995e-21 -5.02995e-05 -6.35028e-05
 1.93200e+01 -1.37872e-21  2.25161e-05  8.17353e-05
 1.93300e+01  3.10539e-21 -5.07149e-05 -6.45784e-05
 1.93400e+01 -1.37989e-21  2.25353e-05  8.20658e-05
 1.93500e+01  3.14004e-21 -5.12808e-05 -6.56228e-05
 1.93600e+01 -1.37100e-21  2.23902e-05  8.24300e-05
 1.93700e+01  3.18627e-21 -5.20357e-05 -6.66300e-05
 1.93800e+01 -1.34927e-21  2.20352e-05  8.28350e-05
 1.93900e+01  3.24735e-21 -5.30332e-05 -6.75915e-05
 1.94000e+01 -1.31080e-21  2.14070e-05  8.32916e-05
 1.94100e+01  3.32786e-21 -5.43480e-05 -6.84944e-05
 1.94200e+01 -1.25017e-21  2.04168e-05  8.38157e-05
 1.94300e+01  3.43430e-21 -5.60863e-05 -6.93191e-05
 1.94400e+01 -1.15956e-21  1.89370e-05  8.44316e-05
 1.94500e+01  3.57608e-21 -5.84018e-05 -7.00355e-05
 1.94600e+01 -1.02755e-21  1.67811e-05  8.51766e-05
 1.94700e+01  3.76714e-21 -6.15220e-05 -7.05976e-05
 1.94800e+01 -8.37009e-22  1.36694e-05  8.61082e-05
 1.94900e+01  4.02864e-21 -6.57927e-05 -7.09333e-05
 1.95000e+01 -5.61590e-22  9.17146e-06  8.73177e-05
 1.95100e+01  4.39365e-21 -7.17538e-05 -7.09270e-05
 1.95200e+01 -1.59454e-22  2.60407e-06  8.89524e-05
 1.95300e+01  4.91555e-21 -8.02769e-05 -7.03891e-05
 1.95400e+01  4.38128e-22 -7.15518e-06  9.12587e-05
 1.95500e+01  5.68367e-21 -9.28213e-05 -6.89974e-05
 1.95600e+01  1.34849e-21 -2.20225e-05  9.46624e-05
 1.95700e+01  6.85371e-21 -1.11930e-04 -6.61840e-05
 1.95800e+01  2.78041e-21 -4.54076e-05  9.99279e-05
 1.95900e+01  8.70852e-21 -1.42221e-04 -6.09096e-05
 1.96000e+01  5.12067e-21 -8.36269e-05  1.08481e-04
 1.96100e+01  1.17806e-20 -1.92393e-04 -5.12063e-05
 1.96200e+01  9.10402e-21 -1.48680e-04  1.23043e-04
 1.96300e+01  1.70762e-20 -2.78875e-04 -3.33427e-05
 1.96400e+01  1.60712e-20 -2.62463e-04  1.48593e-04
 1.96500e+01  2.62607e-20 -4.28870e-04 -1.11962e-06
 1.96600e+01  2.77424e-20 -4.53067e-04  1.91560e-04
 1.96700e+01  4.01709e-20 -6.56040e-04  4.86655e-05
 1.96800e+01  4.19200e-20 -6.84605e-04  2.43990e-04
 1.96900e+01  5.04546e-20 -8.23986e-04  8.53985e-05
 1.97000e+01  4.29182e-20 -7.00907e-04  2.48291e-04
 1.97100e+01  3.95042e-20 -6.45153e-04  4.45670e-05
 1.97200e+01  2.20533e-20 -3.60158e-04  1.73188e-04
 1.97300e+01  1.33878e-20 -2.18639e-04 -5.02674e-05
 1.97400e+01 -5.95360e-21  9.72297e-05  7.45040e-05
 1.97500e+01 -1.51985e-20  2.48211e-04 -1.50832e-04
 1.97600e+01 -3.48791e-20  5.69619e-04 -2.46391e-05
 1.97700e+01 -4.30858e-20  7.03644e-04 -2.49248e-04
 1.97800e+01 -5.80030e-20  9.47260e-04 -1.11484e-04
 1.97900e+01 -5.58487e-20  9.12078e-04 -3.15201e-04
 1.98000e+01 -5.71868e-20  9.33931e-04 -1.47649e-04
 1.98100e+01 -4.36481e-20  7.12828e-04 -3.32943e-04
 1.98200e+01 -3.96082e-20  6.46850e-04 -1.62680e-04
 1.98300e+01 -2.58174e-20  4.21630e-04 -3.65305e-04
 1.98400e+01 -2.41246e-20  3.93984e-04 -2.19637e-04
 1.98500e+01 -1.31518e-20  2.14785e-04 -4.51503e-04
 1.98600e+01 -1.40833e-20  2.29997e-04 -3.22809e-04
 1.98700e+01 -5.32432e-21  8.69527e-05 -5.48678e-04
 1.98800e+01 -8.36311e-21  1.36580e-04 -3.72652e-04
 1.98900e+01 -1.47876e-21  2.41499e-05 -5.25727e-04
 1.99000e+01 -6.09243e-21  9.94970e-05 -2.80066e-04
 1.99100e+01 -1.66968e-22  2.72680e-06 -4.00159e-04
 1.99200e+01 -5.33091e-21  8.70604e-05 -1.52467e-04
 1.99300e+01  4.04569e-22 -6.60711e-06 -2.91308e-04
 1.99400e+01 -4.89228e-21  7.98970e-05 -6.38466e-05
 1.99500e+01  8.29071e-22 -1.35398e-05 -2.23626e-04
 1.99600e+01 -4.54112e-21  7.41620e-05 -1.03641e-05
 1.99700e+01  1.18276e-21 -1.93160e-05 -1.83490e-04
 1.99800e+01 -4.25667e-21  6.95166e-05  2.22439e-05
 1.99900e+01  1.47233e-21 -2.40450e-05 -1.59023e-04
 2.00000e+01 -4.03313e-21  6.58660e-05  4.30714e-05
 2.00100e+01  1.70551e-21 -2.78530e-05 -1.43485e-04
 2.00200e+01 -3.86114e-21  6.30572e-05  5.70630e-05
 2.00300e+01  1.89241e-21 -3.09054e-05 -1.33244e-04
 2.00400e+01 -3.73057e-21  6.09248e-05  6.69072e-05
 2.00500e+01  2.04267e-21 -3.33593e-05 -1.26290e-04
 2.00600e+01 -3.63255e-21  5.93240e-05  7.41213e-05
 2.00700e+01  2.16430e-21 -3.53458e-05 -1.21465e-04
 2.00800e+01 -3.55992e-21  5.81380e-05  7.95994e-05
 2.00900e+01  2.26364e-21 -3.69680e-05 -1.18071e-04
 2.01000e+01 -3.50714e-21  5.72759e-05  8.38912e-05
 2.01100e+01  2.34553e-21 -3.83055e-05 -1.15673e-04
 2.01200e+01 -3.46993e-21  5.66682e-05  8.73475e-05
 2.01300e+01  2.41371e-21 -3.94189e-05 -1.13984e-04
 2.01400e+01 -3.44506e-21  5.62620e-05  9.02001e-05
 2.01500e+01  2.47101e-21 -4.03547e-05 -1.12816e-04
 2.01600e+01 -3.43003e-21  5.60167e-05  9.26064e-05
 2.01700e+01  2.51961e-21 -4.11483e-05 -1.12037e-04
 2.01800e+01 -3.42295e-21  5.59010e-05  9.46762e-05
 2.01900e+01  2.56118e-21 -4.18273e-05 -1.11555e-04
 2.02000e+01 -3.42232e-21  5.58907e-05  9.64880e-05
 2.02100e+01  2.59703e-21 -4.24128e-05 -1.11302e-04
 2.02200e+01 -3.42700e-21  5.59671e-05  9.80989e-05
 2.02300e+01  2.62819e-21 -4.29216e-05 -1.11230e-04
 2.02400e+01 -3.43608e-21  5.61155e-05  9.95512e-05
 2.02500e+01  2.65544e-21 -4.33667e-05 -1.11302e-04
 2.02600e+01 -3.44886e-21  5.63241e-05  1.00877e-04
 2.02700e+01  2.67943e-21 -4.37584e-05 -1.11491e-04
